"event","payload","import_ts"
"decision.created","{""enforcement_actions"": [""remove_content"", ""restrict_account""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 1447, ""email"": ""user651@example.net"", ""first_name"": ""Tomas"", ""id"": ""741a9e5f"", ""last_name"": ""Moore"", ""username"": ""quiet28""}, ""entity_schema"": ""user""}, ""notes"": """", ""point_updates"": [{""entity"": {""attributes"": {""id"": ""741a9e5f""}, ""entity_schema"": ""user""}, ""points_change"": 1, ""points_total"": 4}], ""policies"": [{""customer_ref"": null, ""id"": ""2b3c4d5e-2222-4444-8888-bbbbccccdddd"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Harassment - Mild""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""1d5923ee-d632-4ee8-86cd-1369784cbb53"", ""metadata"": {}, ""type"": ""automated""}, ""job"": {""created_at"": ""2026-07-12T10:10:20.436203+00:00"", ""id"": ""169b3d90-3d24-49b3-8ce6-ba83cfa2b4c6"", ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""reports"": []}}, ""timestamp"": ""2026-07-14T13:46:20.436203+00:00""}","2026-07-14 13:46:58"
"decision.created","{""enforcement_actions"": [""restrict_account""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Pattern quiet matter garden season reason pattern ready harvest candle figure ready ready candle."", ""created"": ""2026-07-26T08:04:32Z"", ""id"": ""149953f4"", ""object_url"": ""https://example.com/post/149953f4""}, ""entity_schema"": ""text_post""}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-104"", ""id"": ""3c4d5e6f-3333-4444-8888-ccccddddeeee"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Adult Nudity""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""83e07fae-3964-44f5-8ec6-0c285dca2101"", ""metadata"": {}, ""type"": ""automated""}, ""job"": {""created_at"": ""2026-07-12T17:06:19.274264+00:00"", ""id"": ""a4a58ef2-801e-4d6e-8f5d-bd23dda0f511"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""reports"": []}}, ""timestamp"": ""2026-07-15T20:35:19.274264+00:00""}","2026-07-15 20:35:30"
"decision.created","{""enforcement_actions"": [""shadow_ban"", ""restrict_account""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Travel silver society ready harvest."", ""created"": ""2026-07-21T19:33:10Z"", ""id"": ""d1c6e6d5"", ""media_count"": 3, ""object_url"": ""https://example.com/image/d1c6e6d5""}, ""entity_schema"": ""image_post"", ""predictions"": [{""attributes"": [""transcript""], ""confidence"": ""LOW"", ""inference_id"": ""cbc68cee-4f5e-4b97-8509-a24253b1aa66"", ""is_positive"": true, ""policy_id"": ""4d5e6f70-4444-4444-8888-ddddeeeeffff"", ""score"": 0.5907}]}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-105"", ""id"": ""4d5e6f70-4444-4444-8888-ddddeeeeffff"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Self-Harm and Suicide""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""e08580dc-d284-43e9-8e5f-5e70e454a5b3"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-18T04:53:23.979007+00:00"", ""id"": ""5bc5af0a-8753-4525-8610-8bc86944409d"", ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""reports"": []}, ""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""timestamp"": ""2026-07-19T04:18:23.979007+00:00""}","2026-07-19 04:19:52"
"decision.created","{""enforcement_actions"": [""warn_user"", ""restrict_account""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Society stage candle travel practice season pattern society market society silver pattern."", ""created"": ""2026-07-22T16:29:32Z"", ""id"": ""d03f796d"", ""object_url"": ""https://example.com/post/d03f796d""}, ""entity_schema"": ""text_post"", ""predictions"": [{""attributes"": [""biography""], ""confidence"": ""LOW"", ""inference_id"": ""9d5b8067-c0eb-4370-87ef-08081f4f2f29"", ""is_positive"": true, ""policy_id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""score"": 0.6918}]}, ""notes"": ""Garden window bridge garden."", ""policies"": [{""customer_ref"": ""internal-policy-101"", ""id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Threats of Violence""}, {""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""962292ae-b7f6-41f5-813a-34dedcab2123"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-16T23:10:23.888018+00:00"", ""id"": ""e0a9d567-16ea-409a-82f0-01d63d3bebb8"", ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""reports"": []}, ""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""timestamp"": ""2026-07-19T15:02:23.888018+00:00""}","2026-07-19 15:03:44"
"decision.created","{""enforcement_actions"": [""remove_content"", ""shadow_ban""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Ready ready window garden moment market matter season."", ""created"": ""2026-07-27T14:58:39Z"", ""id"": ""64d60d75"", ""object_url"": ""https://example.com/post/64d60d75""}, ""entity_schema"": ""text_post""}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-102"", ""id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Harassment - Severe""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""2c0fa2bb-bb4e-4ca1-85c9-61a4194543b3"", ""metadata"": {}, ""type"": ""investigate_review""}, ""job"": {""created_at"": ""2026-07-18T20:00:08.573522+00:00"", ""id"": ""d7b0fb0d-5dea-4c1a-88db-e86f84097c8a"", ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""reports"": []}, ""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}, ""timestamp"": ""2026-07-20T14:36:08.573522+00:00""}","2026-07-20 14:37:23"
"decision.created","{""enforcement_actions"": [""remove_content""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Silver record market signal garden candle window bridge candle."", ""created"": ""2026-07-05T06:18:50Z"", ""id"": ""feaef916"", ""object_url"": ""https://example.com/post/feaef916""}, ""entity_schema"": ""text_post"", ""predictions"": [{""attributes"": [""caption""], ""confidence"": ""MEDIUM"", ""inference_id"": ""6d060093-6a67-45ca-8d4f-d9fccfe5585d"", ""is_positive"": true, ""policy_id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""score"": 0.7022}]}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-101"", ""id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Threats of Violence""}, {""customer_ref"": ""internal-policy-105"", ""id"": ""4d5e6f70-4444-4444-8888-ddddeeeeffff"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Self-Harm and Suicide""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""d7fe9b3a-e7ae-4567-83d5-7282cd187a20"", ""metadata"": {}, ""type"": ""cinder_workflow""}, ""job"": {""created_at"": ""2026-07-18T01:43:18.502068+00:00"", ""id"": ""9b93d519-ee93-4df4-80dc-32bf0a35d2c6"", ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""reports"": []}}, ""timestamp"": ""2026-07-20T15:36:18.502068+00:00""}","2026-07-20 15:36:32"
"decision.created","{""enforcement_actions"": [""ban_user""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 461, ""email"": ""user622@example.net"", ""first_name"": ""Kai"", ""id"": ""3fcdbdff"", ""last_name"": ""Hall"", ""username"": ""society97""}, ""entity_schema"": ""user"", ""predictions"": [{""attributes"": [""caption""], ""confidence"": ""HIGH"", ""inference_id"": ""166a2ab0-b761-4d3c-8ccf-83ba4209af74"", ""is_positive"": true, ""policy_id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""score"": 0.9717}]}, ""notes"": """", ""point_updates"": [{""entity"": {""attributes"": {""id"": ""3fcdbdff""}, ""entity_schema"": ""user""}, ""points_change"": 1, ""points_total"": 18}], ""policies"": [{""customer_ref"": ""internal-policy-102"", ""id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Harassment - Severe""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""979a9ea1-aca8-42b8-817b-a37d750b2fba"", ""metadata"": {}, ""type"": ""manual_override""}, ""job"": {""created_at"": ""2026-07-18T03:45:29.610497+00:00"", ""id"": ""54fcb456-d472-42c0-88cc-064b9685eead"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-text""}, ""reports"": []}, ""user"": {""email"": ""d.novak@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""QA""}], ""name"": ""Dara Novak""}}, ""timestamp"": ""2026-07-21T09:21:29.610497+00:00""}","2026-07-21 09:22:38"
"decision.created","{""enforcement_actions"": [""no_action""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Reason practice record moment silver reason reason."", ""created"": ""2026-07-25T20:58:37Z"", ""id"": ""882da16e"", ""media_count"": 2, ""object_url"": ""https://example.com/image/882da16e""}, ""entity_schema"": ""image_post""}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""b0a648af-90ff-49df-8041-cfa67b38f654"", ""metadata"": {}, ""type"": ""agent""}, ""job"": {""created_at"": ""2026-07-20T09:43:00.371086+00:00"", ""id"": ""1117c23b-b9cc-4bd8-86c4-030ba83e2d23"", ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""reports"": []}}, ""timestamp"": ""2026-07-21T12:03:00.371086+00:00""}","2026-07-21 12:03:50"
"decision.created","{""enforcement_actions"": [""remove_content"", ""ban_user""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Moment travel moment market quiet record market garden society travel quiet record matter society."", ""created"": ""2026-07-07T23:24:34Z"", ""id"": ""7971bf93"", ""object_url"": ""https://example.com/post/7971bf93""}, ""entity_schema"": ""text_post"", ""predictions"": [{""attributes"": [""username""], ""confidence"": ""HIGH"", ""inference_id"": ""82de7c09-aa72-44ff-820e-0c522241ca1f"", ""is_positive"": true, ""policy_id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""score"": 0.815}]}, ""notes"": ""Stage market window garden ready window."", ""policies"": [{""customer_ref"": ""internal-policy-101"", ""id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Threats of Violence""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""68afc122-59c6-468c-8ea9-1a21ef97cd50"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-21T06:13:11.174546+00:00"", ""id"": ""74119fd8-fa6f-465e-856a-3fe1c4d9de9d"", ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""reports"": []}, ""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""timestamp"": ""2026-07-21T19:39:11.174546+00:00""}","2026-07-21 19:39:20"
"decision.created","{""enforcement_actions"": [""shadow_ban""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 277, ""email"": ""user878@example.net"", ""first_name"": ""Noor"", ""id"": ""2d1b27c0"", ""last_name"": ""Moore"", ""username"": ""figure80""}, ""entity_schema"": ""user"", ""predictions"": [{""attributes"": [""username""], ""confidence"": ""MEDIUM"", ""inference_id"": ""677f2080-3e0e-4ed5-8120-b0cae4d154d8"", ""is_positive"": true, ""policy_id"": ""4d5e6f70-4444-4444-8888-ddddeeeeffff"", ""score"": 0.6858}]}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-105"", ""id"": ""4d5e6f70-4444-4444-8888-ddddeeeeffff"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Self-Harm and Suicide""}, {""customer_ref"": ""internal-policy-101"", ""id"": ""09049cc6-ddf9-47fe-b6ff-1d266a3aad7d"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Threats of Violence""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""5d52b77b-37ef-4978-8885-c6540101ac5c"", ""metadata"": {}, ""type"": ""api_decision""}, ""job"": {""created_at"": ""2026-07-24T11:14:04.441452+00:00"", ""id"": ""71b47043-d925-4a99-8073-ecef5311331d"", ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""reports"": []}}, ""timestamp"": ""2026-07-24T23:45:04.441452+00:00""}","2026-07-24 23:46:02"
"decision.created","{""enforcement_actions"": [""ban_user""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 1172, ""email"": ""user976@example.net"", ""first_name"": ""Ines"", ""id"": ""d4b4d50f"", ""last_name"": ""Adeyemi"", ""username"": ""figure97""}, ""entity_schema"": ""user"", ""predictions"": [{""attributes"": [""transcript""], ""confidence"": ""LOW"", ""inference_id"": ""94e7fe7c-4756-4755-8fad-0ece3fabd0dd"", ""is_positive"": true, ""policy_id"": ""3c4d5e6f-3333-4444-8888-ccccddddeeee"", ""score"": 0.9326}]}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-104"", ""id"": ""3c4d5e6f-3333-4444-8888-ccccddddeeee"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Adult Nudity""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""6c73494f-7b00-45e3-8c31-dfd2fbeb745d"", ""metadata"": {}, ""type"": ""investigate_review""}, ""job"": {""created_at"": ""2026-07-24T09:41:59.598569+00:00"", ""id"": ""32fe49b4-8c5b-4e47-8876-f52e38591f20"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-text""}, ""reports"": []}, ""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""timestamp"": ""2026-07-25T02:46:59.598569+00:00""}","2026-07-25 02:47:55"
"decision.created","{""enforcement_actions"": [""no_action""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Pattern moment stage market moment season."", ""created"": ""2026-07-12T05:40:46Z"", ""id"": ""fae556e1"", ""media_count"": 1, ""object_url"": ""https://example.com/image/fae556e1""}, ""entity_schema"": ""image_post""}, ""notes"": ""Stage practice travel harvest record figure society."", ""policies"": [{""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""b6b3f699-ec67-4a9a-865c-5d7bbf3de309"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-23T06:25:36.107777+00:00"", ""id"": ""dfc751ae-d6f7-4998-84bc-4b4e2e4f181d"", ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""reports"": []}, ""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}, ""timestamp"": ""2026-07-25T14:40:36.107777+00:00""}","2026-07-25 14:40:41"
"decision.created","{""enforcement_actions"": [""remove_content""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Society stage window window season pattern figure."", ""created"": ""2026-07-31T07:30:31Z"", ""id"": ""7af02f68"", ""object_url"": ""https://example.com/post/7af02f68""}, ""entity_schema"": ""text_post""}, ""notes"": """", ""point_updates"": [{""entity"": {""attributes"": {""id"": ""7af02f68""}, ""entity_schema"": ""text_post""}, ""points_change"": 5, ""points_total"": 14}], ""policies"": [{""customer_ref"": ""internal-policy-106"", ""id"": ""5e6f7081-5555-4444-8888-eeeeffff0000"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Spam and Inauthentic Behaviour""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""f5d3d018-c649-4be2-87fc-b58e135209cd"", ""metadata"": {}, ""type"": ""agent""}, ""job"": {""created_at"": ""2026-07-27T03:26:17.174516+00:00"", ""id"": ""844ab3cf-1897-491d-8762-321f43002c93"", ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""reports"": []}}, ""timestamp"": ""2026-07-28T02:22:17.174516+00:00""}","2026-07-28 02:23:05"
"decision.created","{""enforcement_actions"": [], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Market society matter travel pattern matter moment season figure."", ""created"": ""2026-07-23T15:44:44Z"", ""id"": ""bb4bbe17"", ""media_count"": 1, ""object_url"": ""https://example.com/image/bb4bbe17""}, ""entity_schema"": ""image_post""}, ""notes"": ""Signal quiet stage."", ""policies"": [{""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""475fdc2f-ed54-4080-8add-4220def24399"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-28T02:48:50.970293+00:00"", ""id"": ""9f391fc0-9f27-4796-88f7-9037833f0daa"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""reports"": []}, ""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""timestamp"": ""2026-07-28T05:48:50.970293+00:00""}","2026-07-28 05:49:17"
"decision.created","{""enforcement_actions"": [""remove_content"", ""warn_user""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Candle moment record market practice figure figure."", ""created"": ""2026-07-22T15:09:35Z"", ""id"": ""587bd169"", ""object_url"": ""https://example.com/post/587bd169""}, ""entity_schema"": ""text_post""}, ""notes"": """", ""point_updates"": [{""entity"": {""attributes"": {""id"": ""587bd169""}, ""entity_schema"": ""text_post""}, ""points_change"": 5, ""points_total"": 22}], ""policies"": [{""customer_ref"": ""internal-policy-105"", ""id"": ""4d5e6f70-4444-4444-8888-ddddeeeeffff"", ""is_illegal"": true, ""is_non_violating"": false, ""name"": ""Self-Harm and Suicide""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""7d49c249-2ad9-4dee-85e7-5b291351bf9c"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-27T22:35:46.266462+00:00"", ""id"": ""6082348b-9a5b-45b5-83ca-35d23731054d"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""reports"": []}, ""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""timestamp"": ""2026-07-28T23:41:46.266462+00:00""}","2026-07-28 23:42:36"
"decision.created","{""enforcement_actions"": [""no_action""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 678, ""email"": ""user367@example.net"", ""first_name"": ""Ines"", ""id"": ""a40788bc"", ""last_name"": ""Ferrer"", ""username"": ""bridge95""}, ""entity_schema"": ""user""}, ""notes"": """", ""point_updates"": [{""entity"": {""attributes"": {""id"": ""a40788bc""}, ""entity_schema"": ""user""}, ""points_change"": 5, ""points_total"": 11}], ""policies"": [{""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""e8c1e70e-84a8-433f-8d1f-cb7003128435"", ""metadata"": {}, ""type"": ""automated""}, ""job"": {""created_at"": ""2026-07-26T14:41:22.536642+00:00"", ""id"": ""085790e7-2acc-4ba8-89e7-37c97d6ffc7d"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-text""}, ""reports"": []}}, ""timestamp"": ""2026-07-29T03:52:22.536642+00:00""}","2026-07-29 03:52:31"
"decision.created","{""enforcement_actions"": [""no_action""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Bridge stage reason market candle matter season window harvest practice bridge stage."", ""created"": ""2026-07-22T01:19:29Z"", ""id"": ""2f74c819"", ""object_url"": ""https://example.com/post/2f74c819""}, ""entity_schema"": ""text_post""}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""resolution"": {""resolution_path"": [{""notes"": ""disagree, escalating"", ""policies"": [], ""timestamp"": ""2026-07-29T09:59:22.513942+00:00"", ""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}], ""resolution_type"": ""escalation""}, ""source"": {""decision"": {""id"": ""0ff88161-1e0a-4ce0-8902-eb8bb9cd54f6"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-29T01:54:22.513942+00:00"", ""id"": ""1b031b86-eb96-4de0-8d3d-43fbffac4cef"", ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""reports"": []}, ""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}, ""timestamp"": ""2026-07-29T10:54:22.513942+00:00""}","2026-07-29 10:54:42"
"decision.created","{""appeals_resolved"": [{""appealer"": {""attributes"": {""email"": ""appellant@example.net"", ""id"": ""5924bf86""}, ""entity_schema"": ""user""}, ""outcome"": ""adjustment"", ""source"": ""reporter""}], ""enforcement_actions"": [""restrict_account"", ""shadow_ban""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""caption"": ""Candle moment record market practice figure figure."", ""created"": ""2026-07-22T15:09:35Z"", ""id"": ""587bd169"", ""object_url"": ""https://example.com/post/587bd169""}, ""entity_schema"": ""text_post""}, ""notes"": ""Travel quiet window travel travel travel candle silver."", ""policies"": [{""customer_ref"": ""internal-policy-106"", ""id"": ""5e6f7081-5555-4444-8888-eeeeffff0000"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Spam and Inauthentic Behaviour""}], ""policies_removed"": [], ""previous_decision"": {""enforcement_actions_removed"": [""warn_user""], ""notes"": ""override on review"", ""policies"": [], ""policies_removed"": [{""id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""name"": ""Harassment - Severe""}], ""previous_decision"": {""enforcement_actions_removed"": [], ""notes"": ""original decision"", ""policies"": [{""id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""name"": ""Harassment - Severe""}], ""policies_removed"": [], ""previous_decision"": null, ""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""user"": {""email"": ""d.novak@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""QA""}], ""name"": ""Dara Novak""}}, ""source"": {""decision"": {""id"": ""28ec2a6c-c0ff-4ae9-86d4-2170e641d002"", ""metadata"": {}, ""type"": ""manual_override""}, ""job"": {""created_at"": ""2026-07-27T22:35:46.266462+00:00"", ""id"": ""6082348b-9a5b-45b5-83ca-35d23731054d"", ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""reports"": []}, ""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}, ""timestamp"": ""2026-07-29T22:35:46.266462+00:00""}","2026-07-29 22:35:48"
"decision.created","{""enforcement_actions"": [""restrict_account""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 907, ""email"": ""user822@example.net"", ""first_name"": ""Noor"", ""id"": ""987f69bb"", ""last_name"": ""Ferrer"", ""username"": ""quiet29""}, ""entity_schema"": ""user""}, ""notes"": """", ""policies"": [{""customer_ref"": ""internal-policy-102"", ""id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Harassment - Severe""}, {""customer_ref"": ""internal-policy-107"", ""id"": ""6f708192-6666-4444-8888-ffff00001111"", ""is_illegal"": false, ""is_non_violating"": true, ""name"": ""Reviewed - No Violation""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""1b1b5026-9a79-4078-8355-a9cbee326ea5"", ""metadata"": {}, ""type"": ""automated""}, ""job"": {""created_at"": ""2026-07-27T15:51:00.280164+00:00"", ""id"": ""901099f9-67ef-4329-8c9c-ca390769530a"", ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""reports"": []}}, ""timestamp"": ""2026-07-30T09:29:00.280164+00:00""}","2026-07-30 09:30:26"
"decision.created","{""enforcement_actions"": [""restrict_account""], ""enforcement_actions_removed"": [], ""entity"": {""attributes"": {""account_age_days"": 1896, ""email"": ""user906@example.net"", ""first_name"": ""Sam"", ""id"": ""efd65dc5"", ""last_name"": ""Novak"", ""username"": ""garden53""}, ""entity_schema"": ""user""}, ""notes"": ""Garden market figure."", ""policies"": [{""customer_ref"": ""internal-policy-102"", ""id"": ""1a2b3c4d-1111-4444-8888-aaaabbbbcccc"", ""is_illegal"": false, ""is_non_violating"": false, ""name"": ""Harassment - Severe""}], ""policies_removed"": [], ""source"": {""decision"": {""id"": ""46fd9458-5335-4135-8217-ca8c97b8727e"", ""metadata"": {}, ""type"": ""queue_review""}, ""job"": {""created_at"": ""2026-07-29T13:53:48.904240+00:00"", ""id"": ""361b0b81-7b6b-4ec6-8912-77b03b4be957"", ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""reports"": []}, ""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""timestamp"": ""2026-07-30T22:11:48.904240+00:00""}","2026-07-30 22:12:37"
